지역,시험종류,연도,회차,시험구분,임용예정기관,직군,직렬,직류,직급,대상,선발예정인원,접수인원,접수여성,경쟁률(접수/선발),응시인원,응시여성,응시율,경쟁률(응시/선발),필기합격인원,필기합격여성,합격선,양성평등성별,양성평등합격선,최종합격인원,최종합격여성,원본파일명,비고
서울,공무원,2023,1회,공개경쟁,,기술직군,공업,일반기계,9급,저소득층,5,12,2,2.4:1,10,2,83.3,2.0:1,7,2,66,,,5,1,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,공업,일반전기,9급,일반,6,161,32,26.8:1,82,15,50.9,13.7:1,10,2,87,여,84,6,1,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,공업,일반전기,9급,장애인,1,6,1,6.0:1,4,1,66.7,4.0:1,1,0,70,,,1,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,공업,일반전기,9급,저소득층,2,7,2,3.5:1,5,1,71.4,2.5:1,4,1,64,,,2,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,공업,일반화공,9급,일반,10,143,77,14.3:1,96,59,67.1,9.6:1,15,13,92,남,90,11,9,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,공업,일반화공,9급,장애인,2,1,1,0.5:1,1,1,100.0,0.5:1,0,0,,,,0,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,공업,일반화공,9급,저소득층,2,3,1,1.5:1,2,1,66.7,1.0:1,1,0,88,,,1,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,농업,일반농업,9급,일반,6,113,72,18.8:1,66,42,58.4,11.0:1,10,6,90,,,6,3,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,녹지,산림자원,9급,일반,29,184,102,6.3:1,132,80,71.7,4.6:1,38,26,86,,,32,22,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,녹지,산림자원,9급,장애인,3,4,1,1.3:1,3,0,75.0,1.0:1,1,0,71,,,1,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,녹지,산림자원,9급,저소득층,3,11,6,3.7:1,8,5,72.7,2.7:1,5,4,60,,,3,2,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,녹지,조경,9급,일반,30,212,155,7.1:1,148,117,69.8,4.9:1,40,31,78,,,33,25,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,녹지,조경,9급,장애인,3,2,1,0.7:1,1,0,50.0,0.3:1,1,0,72,,,1,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,녹지,조경,9급,저소득층,4,4,1,1.0:1,2,1,50.0,0.5:1,1,0,73,,,1,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,보건,보건,9급,일반,3,454,399,151.3:1,294,257,64.8,98.0:1,8,7,94,,,3,2,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,보건,보건,9급,장애인,1,19,9,19.0:1,15,6,78.9,15.0:1,3,1,87,,,1,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,환경,일반환경,9급,일반,7,98,60,14.0:1,63,38,64.3,9.0:1,10,6,87,,,7,3,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설,일반토목,9급,일반,174,579,197,3.3:1,417,145,72.0,2.4:1,224,75,50,,,180,63,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설,일반토목,9급,장애인,16,1,0,0.1:1,1,0,100.0,0.1:1,0,0,,,,0,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설,일반토목,9급,저소득층,21,10,4,0.5:1,9,3,90.0,0.4:1,3,0,58,,,3,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설,건축,9급,일반,111,465,260,4.2:1,321,172,69.0,2.9:1,148,82,68,,,115,65,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설,건축,9급,장애인,14,9,2,0.6:1,7,2,77.8,0.5:1,3,0,59,,,2,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설,건축,9급,저소득층,15,13,7,0.9:1,12,7,92.3,0.8:1,3,2,55,,,2,1,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,방재안전,방재안전,9급,일반,64,313,119,4.9:1,192,75,61.3,3.0:1,83,33,78,,,68,28,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,방재안전,방재안전,9급,저소득층,6,13,2,2.2:1,8,1,61.5,1.3:1,7,1,62,,,6,1,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,방송통신,통신기술,9급,일반,32,193,64,6.0:1,127,40,65.8,4.0:1,44,17,75,,,35,13,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,방송통신,통신기술,9급,장애인,2,2,0,1.0:1,1,0,50.0,0.5:1,0,0,,,,0,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,방송통신,통신기술,9급,저소득층,2,3,0,1.5:1,2,0,66.7,1.0:1,2,0,70,,,2,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설관리,기계시설,9급,일반,27,274,30,10.2:1,162,15,59.1,6.0:1,39,6,75,여,73.33,32,6,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설관리,기계시설,9급,장애인,1,11,3,11.0:1,7,2,63.6,7.0:1,0,0,,,,0,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설관리,기계시설,9급,저소득층,5,21,2,4.2:1,12,2,57.1,2.4:1,1,0,68.33,,,0,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설관리,전기시설,9급,일반,17,208,9,12.2:1,113,7,54.3,6.6:1,23,1,73.33,,,18,1,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설관리,전기시설,9급,지방의회,1,7,1,7.0:1,6,0,85.7,6.0:1,3,0,63.33,,,1,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설관리,전기시설,9급,장애인,1,4,0,4.0:1,1,0,25.0,1.0:1,0,0,,,,0,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,공개경쟁,,기술직군,시설관리,전기시설,9급,저소득층,4,9,0,2.3:1,8,0,88.9,2.0:1,4,0,64.67,,,4,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,기술직군,의료기술,의료기술,9급,방사선,4,137,83,34.3:1,71,43,51.8,17.8:1,6,4,83.33,,,4,2,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,기술직군,간호,간호,8급,일반,5,814,752,162.8:1,505,469,62.0,101.0:1,12,11,91.67,,,5,5,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,기술직군,시설,지적,9급,일반,68,479,244,7.0:1,362,184,75.6,5.3:1,97,46,71.67,,,75,38,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,기술직군,시설,지적,9급,장애인,3,4,0,1.3:1,3,0,75.0,1.0:1,1,0,65,,,1,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,기술직군,운전,운전,9급,일반,85,756,7,8.9:1,515,4,68.1,6.1:1,117,1,82.5,,,103,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,기술직군,운전,운전,9급,지방의회,2,22,0,11.0:1,11,0,50.0,5.5:1,4,0,65,,,2,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,보훈청 추천,방호,방호,9급,보훈청 추천,8,40,11,5.0:1,30,8,75.0,3.8:1,10,1,72.5,,,8,1,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,보훈청 추천,시설관리,시설관리,9급,보훈청 추천,8,37,4,4.6:1,32,4,86.5,4.0:1,14,1,65,,,8,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,보훈청 추천,시설관리,기계시설,9급,보훈청 추천,9,15,4,1.7:1,10,3,66.7,1.1:1,4,1,62.5,,,3,1,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,보훈청 추천,시설관리,전기시설,9급,보훈청 추천,5,10,0,2.0:1,5,0,50.0,1.0:1,2,0,70.5,,,2,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,1회,경력경쟁,,보훈청 추천,운전,운전,9급,보훈청 추천,18,12,1,0.7:1,8,1,66.7,0.4:1,4,0,62.5,,,4,0,2023년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,행정직군,행정,일반행정,7급,일반,44,8987,5731,204.3:1,5229,3342,58.2,118.8:1,70,45,96,남,95,67,44,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,행정직군,행정,일반행정,7급,지방의회,10,799,401,79.9:1,404,202,50.6,40.4:1,13,4,95,,,12,4,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,행정직군,행정,일반행정,7급,장애인,3,149,56,49.7:1,61,21,40.9,20.3:1,5,1,82,,,3,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,행정직군,행정,감사,7급,일반,2,226,105,113.0:1,86,39,38.1,43.0:1,4,1,90,,,2,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,행정직군,세무,지방세,7급,일반,3,731,399,243.7:1,259,134,35.4,86.3:1,5,1,84,,,3,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,공업,일반기계,7급,일반,5,245,50,49.0:1,110,24,44.9,22.0:1,7,2,80,,,5,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,공업,일반전기,7급,일반,1,192,38,192.0:1,57,9,29.7,57.0:1,4,1,72,,,1,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,공업,일반화공,7급,일반,2,158,71,79.0:1,78,34,49.4,39.0:1,6,2,86,,,2,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,녹지,산림자원,7급,일반,4,122,74,30.5:1,41,22,33.6,10.3:1,7,5,73,,,4,2,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,녹지,조경,7급,일반,4,159,121,39.8:1,69,51,43.4,17.3:1,6,4,71,,,4,3,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,환경,일반환경,7급,일반,1,90,55,90.0:1,39,21,43.3,39.0:1,3,1,77,,,1,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,시설,일반토목,7급,일반,24,369,118,15.4:1,163,45,44.2,6.8:1,33,6,68,여,67,26,6,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,시설,일반토목,7급,장애인,1,2,0,2.0:1,1,0,50.0,1.0:1,0,0,,,,0,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,시설,건축,7급,일반,16,349,188,21.8:1,150,86,43.0,9.4:1,23,13,71,,,17,7,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,시설,건축,7급,장애인,1,4,0,4.0:1,1,0,25.0,1.0:1,0,0,,,,0,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,공개경쟁,,기술직군,방송통신,통신기술,7급,일반,4,186,58,46.5:1,70,19,37.6,17.5:1,7,1,65,,,4,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,수의,수의,7급,일반,4,21,10,5.3:1,13,6,61.9,3.3:1,6,4,65,,,4,3,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,약무,약무,7급,일반,48,66,51,1.4:1,23,19,34.8,0.5:1,17,13,60,,,15,13,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,시설,지적,7급,일반,6,241,122,40.2:1,87,46,36.1,14.5:1,8,6,86.67,,,8,6,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,시설,지적,7급,장애인,1,2,0,2.0:1,2,0,100.0,2.0:1,1,0,81.67,,,1,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,공업,일반화공,9급,기술계고,2,9,5,4.5:1,7,5,77.8,3.5:1,3,2,60,,,2,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,녹지,산림자원,9급,기술계고,2,4,2,2.0:1,3,2,75.0,1.5:1,3,2,68,,,2,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,녹지,조경,9급,기술계고,2,12,9,6.0:1,11,8,91.7,5.5:1,4,3,93,,,2,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,보건,보건,9급,기술계고,1,9,8,9.0:1,9,8,100.0,9.0:1,3,2,93.33,,,1,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,시설,일반토목,9급,기술계고,18,35,4,1.9:1,33,4,94.3,1.8:1,24,4,89.67,,,18,2,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,시설,건축,9급,기술계고,16,22,10,1.4:1,20,9,90.9,1.3:1,17,8,64.67,,,16,8,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,방송통신,통신기술,9급,기술계고,2,2,1,1.0:1,2,1,100.0,1.0:1,2,1,78,,,2,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,시설관리,기계시설,9급,기술계고,18,41,5,2.3:1,27,3,65.9,1.5:1,15,1,62.5,,,14,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,기술직군,시설관리,전기시설,9급,기술계고,9,78,13,8.7:1,27,5,34.6,3.0:1,12,1,77.5,,,10,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,연구·지도직군,학예연구,학예일반,연구사,박물관학 및 한국 근현대사,5,549,445,109.8:1,324,258,59.0,64.8:1,7,6,75,,,5,4,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,연구·지도직군,기록연구,기록관리,연구사,일반,1,80,57,80.0:1,45,32,56.2,45.0:1,4,2,65.83,,,1,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,연구·지도직군,수의연구,수의,연구사,일반,1,16,10,16.0:1,7,5,43.8,7.0:1,4,3,76.67,,,1,0,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2023,2회,경력경쟁,,연구·지도직군,농촌지도,원예,지도사,일반,3,107,72,35.7:1,66,46,61.7,22.0:1,6,3,88.33,,,3,1,2023년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설,건축,9급,일반,57,603,297,10.6:1,375,203,62.2,6.6:1,76,43,54,,,58,33,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설,건축,9급,장애인,3,7,2,2.3:1,4,0,57.1,1.3:1,0,0,,,,0,0,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설,건축,9급,저소득층,6,24,8,4.0:1,22,8,91.7,3.7:1,1,0,58,,,1,0,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설관리,기계시설,9급,일반,36,320,55,8.9:1,163,30,50.9,4.5:1,53,6,68.33,,,38,3,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설관리,기계시설,9급,장애인,3,14,3,4.7:1,10,3,71.4,3.3:1,2,1,43.33,,,2,1,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설관리,기계시설,9급,저소득층,5,24,5,4.8:1,14,3,58.3,2.8:1,4,0,61.33,,,4,0,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설관리,전기시설,9급,일반,30,315,40,10.5:1,171,20,54.3,5.7:1,49,5,75,여,73.33,31,5,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설관리,전기시설,9급,장애인,2,8,1,4.0:1,4,0,50.0,2.0:1,1,0,54.67,,,1,0,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,공개경쟁,,기술직군,시설관리,전기시설,9급,저소득층,4,13,3,3.3:1,6,0,46.2,1.5:1,2,0,71.67,,,2,0,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,경력경쟁,,기술직군,운전,운전,9급,굴착기,5,186,3,37.2:1,98,1,52.7,19.6:1,9,0,72.5,,,2,0,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,경력경쟁,,연구직군,학예연구,학예일반,연구사,한국고고학,1,159,107,159.0:1,81,51,50.9,81.0:1,5,2,73.33,,,1,0,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,1회,경력경쟁,,연구직군,보건연구,의학,연구사,일반,4,84,68,21.0:1,54,41,64.3,13.5:1,6,5,73.33,,,4,3,2024년도 제1회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,2회,공개경쟁,,행정직군,행정,일반행정,9급,일반,456,10315,6474,22.6:1,7017,4485,68.0,15.4:1,540,356,88,,,492,331,2024년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,2회,공개경쟁,,행정직군,행정,일반행정,9급,지방의회,14,379,208,27.1:1,183,106,48.3,13.1:1,18,9,90,,,16,8,2024년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,2회,공개경쟁,,행정직군,행정,일반행정,9급,장애인,27,224,83,8.3:1,154,61,68.8,5.7:1,28,13,47,,,25,11,2024년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,2회,공개경쟁,,행정직군,행정,일반행정,9급,저소득층,54,365,204,6.8:1,242,145,66.3,4.5:1,70,45,70,,,59,38,2024년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,2회,공개경쟁,,행정직군,세무,지방세,9급,일반,67,2029,1199,30.3:1,1227,745,60.5,18.3:1,100,66,85,,,77,52,2024년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,2회,공개경쟁,,행정직군,세무,지방세,9급,장애인,6,24,6,4.0:1,15,3,62.5,2.5:1,4,1,61,,,4,1,2024년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,2회,공개경쟁,,행정직군,세무,지방세,9급,저소득층,7,73,44,10.4:1,35,20,47.9,5.0:1,10,7,68,,,7,6,2024년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
서울,공무원,2024,2회,공개경쟁,,행정직군,전산,전산,9급,일반,19,783,387,41.2:1,430,215,54.9,22.6:1,29,17,90,,,20,12,2024년도 제2회 서울특별시 지방공무원 임용시험 현황.xlsx,
